GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0048731	system development	5.05253050427424e-06	0.0201290232295839	4377	49	ENSG00000162433, ENSG00000116132, ENSG00000116183, ENSG00000120937, ENSG00000142627, ENSG00000142871, ENSG00000163492, ENSG00000163217, ENSG00000124839, ENSG00000065534, ENSG00000182580, ENSG00000206561, ENSG00000109158, ENSG00000164161, ENSG00000164056, ENSG00000038427, ENSG00000171617, ENSG00000113296, ENSG00000135074, ENSG00000145864, ENSG00000111913, ENSG00000118523, ENSG00000006468, ENSG00000184156, ENSG00000170961, ENSG00000173334, ENSG00000158352, ENSG00000102385, ENSG00000179542, ENSG00000197467, ENSG00000170525, ENSG00000148677, ENSG00000134333, ENSG00000176697, ENSG00000149591, ENSG00000139289, ENSG00000139318, ENSG00000100678, ENSG00000119699, ENSG00000071246, ENSG00000172575, ENSG00000166068, ENSG00000092529, ENSG00000140937, ENSG00000133392, ENSG00000177508, ENSG00000161958, ENSG00000104881, ENSG00000159200
GO:0007275	multicellular organismal development	5.07097992674517e-06	0.0201290232295839	4946	53	ENSG00000162433, ENSG00000116132, ENSG00000116183, ENSG00000120937, ENSG00000142627, ENSG00000142871, ENSG00000144057, ENSG00000163492, ENSG00000163217, ENSG00000124839, ENSG00000065534, ENSG00000182580, ENSG00000206561, ENSG00000109158, ENSG00000164161, ENSG00000164056, ENSG00000038427, ENSG00000171617, ENSG00000113296, ENSG00000135074, ENSG00000145864, ENSG00000187678, ENSG00000111913, ENSG00000118523, ENSG00000006468, ENSG00000184156, ENSG00000170961, ENSG00000173334, ENSG00000101871, ENSG00000158352, ENSG00000102385, ENSG00000179542, ENSG00000197467, ENSG00000170525, ENSG00000148677, ENSG00000134333, ENSG00000176697, ENSG00000149591, ENSG00000139289, ENSG00000139318, ENSG00000100678, ENSG00000119699, ENSG00000071246, ENSG00000172575, ENSG00000166068, ENSG00000092529, ENSG00000140937, ENSG00000133392, ENSG00000177508, ENSG00000062716, ENSG00000161958, ENSG00000104881, ENSG00000159200
GO:0044707	single-multicellular organism process	6.8054840127643e-06	0.0201290232295839	6925	63	ENSG00000162433, ENSG00000118729, ENSG00000116132, ENSG00000116183, ENSG00000120937, ENSG00000142627, ENSG00000142871, ENSG00000144057, ENSG00000163492, ENSG00000163217, ENSG00000124839, ENSG00000065534, ENSG00000182580, ENSG00000206561, ENSG00000124406, ENSG00000109158, ENSG00000164161, ENSG00000164056, ENSG00000038427, ENSG00000171617, ENSG00000113296, ENSG00000135074, ENSG00000145864, ENSG00000187678, ENSG00000145936, ENSG00000111913, ENSG00000118523, ENSG00000157680, ENSG00000006468, ENSG00000135245, ENSG00000184156, ENSG00000170961, ENSG00000173334, ENSG00000101871, ENSG00000130234, ENSG00000158352, ENSG00000102385, ENSG00000179542, ENSG00000156395, ENSG00000197467, ENSG00000170525, ENSG00000148677, ENSG00000043591, ENSG00000134333, ENSG00000176697, ENSG00000149591, ENSG00000130037, ENSG00000139289, ENSG00000139318, ENSG00000100678, ENSG00000119699, ENSG00000071246, ENSG00000172575, ENSG00000166068, ENSG00000092529, ENSG00000140937, ENSG00000133392, ENSG00000177508, ENSG00000062716, ENSG00000141526, ENSG00000161958, ENSG00000104881, ENSG00000159200
GO:0046031	ADP metabolic process	7.14736596437447e-06	0.0201290232295839	82	6	ENSG00000162433, ENSG00000074800, ENSG00000114268, ENSG00000170525, ENSG00000134333, ENSG00000111674
GO:0032501	multicellular organismal process	9.10914378376563e-06	0.0201290232295839	7172	64	ENSG00000162433, ENSG00000118729, ENSG00000116132, ENSG00000116183, ENSG00000120937, ENSG00000142627, ENSG00000142871, ENSG00000144057, ENSG00000163492, ENSG00000163217, ENSG00000124839, ENSG00000065534, ENSG00000182580, ENSG00000206561, ENSG00000124406, ENSG00000109158, ENSG00000164161, ENSG00000164056, ENSG00000038427, ENSG00000171617, ENSG00000113296, ENSG00000135074, ENSG00000145864, ENSG00000187678, ENSG00000145936, ENSG00000111913, ENSG00000118523, ENSG00000157680, ENSG00000006468, ENSG00000135245, ENSG00000184156, ENSG00000170961, ENSG00000173334, ENSG00000101871, ENSG00000130234, ENSG00000158352, ENSG00000102385, ENSG00000179542, ENSG00000156395, ENSG00000197467, ENSG00000170525, ENSG00000148677, ENSG00000043591, ENSG00000134333, ENSG00000176697, ENSG00000149591, ENSG00000130037, ENSG00000139289, ENSG00000139318, ENSG00000100678, ENSG00000119699, ENSG00000071246, ENSG00000172575, ENSG00000166068, ENSG00000092529, ENSG00000140937, ENSG00000133392, ENSG00000177508, ENSG00000062716, ENSG00000141526, ENSG00000161958, ENSG00000104881, ENSG00000061656, ENSG00000159200
GO:0006165	nucleoside diphosphate phosphorylation	9.83167948893649e-06	0.0201290232295839	91	6	ENSG00000162433, ENSG00000074800, ENSG00000114268, ENSG00000170525, ENSG00000134333, ENSG00000111674
GO:0046939	nucleotide phosphorylation	1.14341418453178e-05	0.0201290232295839	96	6	ENSG00000162433, ENSG00000074800, ENSG00000114268, ENSG00000170525, ENSG00000134333, ENSG00000111674
GO:0019674	NAD metabolic process	1.32281613114269e-05	0.0201290232295839	61	5	ENSG00000074800, ENSG00000114268, ENSG00000170525, ENSG00000134333, ENSG00000111674
GO:0044767	single-organism developmental process	1.38699100309398e-05	0.0201290232295839	5754	57	ENSG00000162433, ENSG00000118729, ENSG00000116132, ENSG00000116183, ENSG00000120937, ENSG00000142627, ENSG00000142871, ENSG00000144057, ENSG00000163492, ENSG00000163217, ENSG00000124839, ENSG00000065534, ENSG00000182580, ENSG00000206561, ENSG00000109158, ENSG00000164161, ENSG00000164056, ENSG00000038427, ENSG00000171617, ENSG00000113296, ENSG00000135074, ENSG00000145864, ENSG00000187678, ENSG00000111913, ENSG00000118523, ENSG00000006468, ENSG00000184156, ENSG00000170961, ENSG00000173334, ENSG00000101871, ENSG00000158352, ENSG00000102385, ENSG00000179542, ENSG00000197467, ENSG00000170525, ENSG00000148677, ENSG00000043591, ENSG00000176171, ENSG00000134333, ENSG00000176697, ENSG00000149591, ENSG00000139289, ENSG00000139318, ENSG00000074590, ENSG00000100678, ENSG00000119699, ENSG00000071246, ENSG00000172575, ENSG00000166068, ENSG00000092529, ENSG00000140937, ENSG00000133392, ENSG00000177508, ENSG00000062716, ENSG00000161958, ENSG00000104881, ENSG00000159200
GO:0006735	NADH regeneration	1.39584092928909e-05	0.0201290232295839	27	4	ENSG00000074800, ENSG00000114268, ENSG00000170525, ENSG00000111674
